,ground_truth,baseline,baseline_s42,baseline_s985,filt_freq_distro,filt_freq_distro_s42,filt_freq_distro_s985,filt_gen_sent,filt_gen_sent_s42,filt_gen_sent_s985,filt_tgt_ppl,filt_tgt_ppl_s42,filt_tgt_ppl_s985
18407,1,1,0,0,1,2,2,1,2,1,1,2,1
18408,4,4,5,4,5,2,5,2,2,2,2,2,2
18409,1,1,4,1,1,2,4,1,2,2,1,3,1
18410,2,0,0,0,2,0,1,1,2,2,1,2,1
18411,1,0,0,0,2,4,2,0,5,4,1,1,1
18412,2,0,0,0,1,0,1,1,1,1,0,0,0
18413,2,0,0,1,0,3,2,1,1,1,2,1,3
18414,1,0,0,1,4,2,2,3,4,3,1,2,0
18415,1,0,0,0,2,0,0,3,2,3,2,3,2
18416,1,1,1,1,2,2,2,2,2,2,1,3,2
18417,1,0,0,0,0,0,0,0,0,0,0,0,0
18418,2,1,1,1,3,2,3,0,1,1,1,0,1
18419,1,0,0,0,0,0,0,1,0,1,1,2,1
18420,1,1,1,1,3,4,3,3,2,2,2,2,2
18421,0,0,0,0,1,2,1,0,2,1,2,2,1
18422,4,2,3,3,2,1,4,1,1,1,1,0,1
18423,5,3,4,2,2,2,2,2,2,2,2,2,2
18424,2,0,2,2,1,2,2,0,0,1,1,2,1
18425,2,2,3,2,2,2,2,1,2,1,2,2,2
18426,4,0,0,0,1,1,1,1,1,1,3,2,0
18427,3,0,0,0,2,2,2,3,5,3,2,1,0
18428,2,0,0,0,2,2,3,4,0,4,1,1,2
18429,1,0,3,2,1,2,2,3,2,2,2,2,2
18430,3,2,2,2,1,2,3,2,2,2,2,3,2
18431,1,0,1,0,1,1,1,1,1,2,2,1,2
18432,2,0,1,0,2,2,4,1,1,1,1,2,2
18433,1,0,0,0,0,2,0,0,1,1,2,2,0
18434,2,1,1,1,1,1,1,2,1,2,1,1,1
18435,0,1,0,0,2,2,2,1,2,0,1,1,1
18436,0,0,0,0,2,2,0,3,1,1,3,3,3
18437,1,1,2,1,2,2,3,2,2,1,2,2,2
18438,4,2,3,2,3,2,1,2,4,4,2,2,3
18439,2,1,1,1,4,1,2,2,2,2,1,2,2
18440,4,2,2,2,3,2,3,1,2,2,3,3,0
18441,2,0,0,0,0,0,1,0,2,0,1,1,1
18442,3,2,2,2,3,1,1,2,1,1,1,1,1
18443,1,0,0,0,2,2,1,2,3,4,2,1,1
18444,3,0,0,0,3,2,2,2,3,3,1,2,1
18445,2,2,1,2,2,2,2,4,2,3,2,1,2
18446,0,3,3,1,1,1,2,3,2,4,3,3,2
18447,1,0,0,2,4,3,3,2,4,2,2,2,1
18448,1,0,0,0,2,2,2,3,4,4,0,0,0
18449,0,1,2,1,4,2,5,2,2,3,2,1,2
18450,1,0,1,0,1,1,2,1,1,0,2,3,2
18451,4,1,1,1,5,1,5,3,2,5,0,2,2
18452,4,0,1,0,2,3,1,0,0,0,1,1,2
18453,2,2,1,1,1,2,2,3,1,2,2,1,1
18454,1,1,1,1,5,4,5,2,2,2,1,1,3
18455,4,0,0,0,1,2,2,2,3,2,0,1,1
18456,3,1,5,2,2,3,2,2,2,2,2,2,2
18457,3,3,2,3,3,3,3,2,2,2,3,1,1
18458,0,0,0,0,2,2,1,1,1,1,1,2,0
18459,1,0,0,0,0,0,1,0,0,0,0,0,0
18460,0,1,1,1,1,1,4,4,2,1,1,1,1
18461,2,1,0,3,1,2,1,1,3,1,3,3,3
18462,2,1,1,1,4,2,4,1,3,3,3,3,3
18463,2,1,1,1,2,2,2,2,2,1,1,1,1
18464,0,0,0,0,1,2,3,1,1,1,1,1,1
18465,2,1,0,1,2,2,2,0,0,0,2,1,1
18466,2,1,0,0,1,2,2,0,1,1,1,3,1
18467,3,0,0,0,2,2,2,0,2,1,1,2,2
18468,4,0,0,0,2,1,1,3,0,1,0,0,1
18469,0,0,0,0,2,2,2,2,1,1,2,3,1
18470,3,1,2,2,2,3,1,1,1,0,2,1,2
18471,0,1,3,0,1,1,1,1,1,1,1,1,1
18472,0,0,0,0,0,0,1,1,1,1,1,0,0
18473,1,0,0,0,2,2,2,1,2,1,1,1,1
18474,6,1,1,1,2,2,6,0,2,3,3,3,3
18475,0,1,1,2,2,3,2,2,2,2,1,1,3
18476,7,2,1,1,1,3,3,1,1,1,2,0,0
18477,4,2,0,2,0,1,0,0,0,0,0,2,0
18478,2,0,0,0,2,2,2,2,2,2,1,1,2
18479,0,2,2,1,2,2,2,2,2,2,2,2,2
18480,1,1,1,1,4,1,1,2,0,0,2,2,3
18481,0,0,0,0,1,6,1,3,3,3,2,1,1
18482,1,0,0,0,2,2,3,1,1,1,0,1,0
18483,2,0,0,0,0,0,1,3,2,1,0,0,0
18484,0,0,0,3,1,2,0,1,1,1,1,0,1
18485,4,1,2,3,3,2,3,2,1,1,4,2,2
18486,6,0,0,0,3,3,3,3,3,4,4,4,3
18487,0,1,2,0,2,1,2,2,1,2,0,1,2
18488,5,0,0,0,0,3,0,0,0,0,1,1,0
18489,3,1,3,1,0,1,2,1,1,1,3,2,0
18490,1,0,0,0,1,1,1,2,1,1,1,1,1
18491,1,1,0,0,3,4,3,4,3,3,2,3,3
18492,2,1,1,1,1,1,2,1,1,3,1,1,1
18493,1,0,0,0,1,1,1,0,2,1,1,1,1
18494,1,0,0,0,4,3,4,3,1,2,2,0,0
18495,1,1,1,1,3,1,1,2,1,2,2,1,2
18496,0,0,0,0,2,1,2,0,1,1,0,2,0
18497,2,0,2,3,2,2,2,3,3,3,2,4,4
18498,2,2,1,1,2,3,3,2,2,2,2,2,0
18499,2,0,0,0,1,3,1,3,3,2,3,1,3
18500,6,2,2,3,2,2,2,2,1,2,1,1,1
18501,2,2,2,2,3,2,2,2,2,2,3,2,2
18502,1,0,0,0,1,2,2,2,1,1,2,1,1
18503,4,2,0,3,2,5,2,3,3,3,3,3,1
18504,2,2,3,1,4,2,2,1,2,3,5,2,1
18505,1,0,0,1,4,2,4,1,0,3,2,2,2
18506,6,4,4,4,2,4,5,2,2,2,0,2,2
18507,5,3,0,2,2,2,2,0,3,0,1,0,0
18508,4,0,0,1,1,2,1,2,3,1,2,0,2
18509,0,1,0,1,1,1,1,0,2,1,1,1,0
18510,1,1,2,2,3,2,2,1,0,1,2,2,2
18511,2,1,1,1,2,2,2,2,2,2,1,1,1
18512,3,0,0,0,1,2,1,2,4,2,3,0,1
18513,1,0,0,0,1,0,1,1,1,3,1,1,0
18514,0,1,2,4,2,2,4,2,2,2,2,3,2
18515,0,0,0,0,1,1,1,4,4,4,3,2,1
18516,1,3,2,3,2,2,3,1,1,1,2,2,1
18517,1,0,0,0,1,2,1,3,1,3,0,1,0
18518,2,1,1,1,6,0,5,2,4,3,2,2,0
18519,1,2,0,0,2,2,2,1,2,4,2,2,1
18520,2,0,1,1,0,0,0,2,2,1,1,1,2
18521,0,0,0,0,1,1,1,1,1,1,0,1,1
18522,1,1,4,1,1,2,2,1,5,2,1,1,1
18523,0,1,5,2,1,2,2,2,2,2,0,2,2
18524,1,0,0,0,1,2,1,0,1,0,0,0,0
18525,5,2,3,3,2,2,2,3,2,3,3,2,1
18526,2,0,0,1,2,4,1,1,2,2,2,2,1
18527,0,2,0,0,0,0,0,0,0,0,2,2,2
18528,4,1,2,3,1,2,0,4,2,0,1,1,1
18529,1,1,0,1,2,3,1,1,1,2,4,1,0
18530,2,2,2,2,2,2,2,3,3,2,2,2,2
18531,1,0,0,0,1,2,1,1,1,1,0,1,1
18532,0,0,0,0,2,2,2,1,1,1,1,2,1
18533,2,0,0,0,3,2,2,3,5,2,1,3,2
18534,3,5,5,4,4,4,4,4,2,2,1,3,1
18535,2,3,0,2,1,3,2,2,3,3,3,3,2
18536,0,1,1,1,2,1,1,0,1,2,1,4,1
18537,1,0,1,0,0,1,2,1,1,1,2,2,0
18538,5,0,0,0,1,0,0,0,0,0,0,1,2
18539,0,0,0,0,0,0,0,0,1,0,1,0,1
18540,1,2,2,2,2,3,2,2,1,2,1,0,1
18541,3,2,2,1,3,2,2,2,2,4,2,4,2
18542,0,2,2,2,2,2,2,2,2,2,1,2,1
18543,0,0,0,0,0,0,0,1,1,2,0,0,2
18544,1,0,0,0,2,2,2,1,2,3,1,3,3
18545,2,0,0,0,1,2,3,1,2,1,2,1,2
18546,5,1,0,1,1,2,2,2,2,2,2,3,3
18547,3,2,1,1,2,2,4,1,2,2,2,0,2
18548,1,0,0,0,2,2,1,1,2,1,1,1,1
18549,1,1,1,1,1,2,0,2,2,1,1,0,0
18550,5,0,0,0,3,1,0,1,1,0,0,1,0
18551,2,1,1,1,3,2,1,2,2,1,1,3,2
18552,1,0,0,0,2,2,2,1,3,2,1,3,2
18553,3,0,0,0,2,2,2,0,2,2,0,1,1
18554,1,0,1,1,3,1,1,2,1,3,1,1,2
18555,4,1,1,1,4,2,5,2,2,2,1,2,2
18556,2,2,1,1,1,0,1,3,3,2,1,1,0
18557,0,1,1,1,2,4,2,6,2,1,2,1,1
18558,1,0,0,0,5,0,2,3,1,1,0,1,0
18559,1,0,0,0,0,0,0,0,0,0,0,0,0
18560,0,2,0,2,2,2,2,3,3,4,3,2,3
18561,0,3,4,0,1,5,1,2,2,2,1,1,1
18562,2,1,1,1,4,1,5,3,3,4,3,0,2
18563,1,0,0,0,2,2,2,3,3,2,2,2,2
18564,0,0,0,1,2,3,3,2,1,1,1,1,2
18565,0,1,1,1,2,2,2,4,2,2,2,2,4
18566,1,1,0,3,2,1,3,2,2,2,1,1,1
18567,3,1,2,2,5,0,1,2,2,2,1,1,3
18568,0,0,0,0,0,0,0,1,0,2,0,2,2
18569,1,0,0,1,0,2,1,1,1,1,1,2,1
18570,3,2,0,1,2,2,2,1,2,1,1,1,1
18571,2,1,1,2,5,6,5,2,2,2,2,2,2
18572,1,1,1,1,1,2,1,1,2,0,0,1,1
18573,0,2,2,2,5,4,4,2,1,4,2,2,1
18574,3,0,1,1,3,3,3,3,4,3,3,3,3
18575,1,0,0,0,2,3,3,2,1,1,2,2,1
18576,3,1,2,2,4,3,2,5,2,5,3,3,3
18577,2,2,1,2,2,3,2,2,2,1,4,2,2
18578,0,1,1,1,4,4,3,3,4,4,4,4,1
18579,4,2,2,1,1,2,2,2,2,2,3,3,3
18580,1,2,2,1,4,2,2,2,2,2,1,3,1
18581,3,2,3,3,5,2,2,2,2,2,2,1,1
18582,2,0,0,0,1,2,1,0,1,0,1,1,1
18583,0,0,0,0,2,2,1,3,3,3,2,2,1
18584,2,1,1,1,2,1,2,2,1,3,2,3,3
18585,2,1,1,1,1,2,2,1,1,1,1,1,1
18586,11,2,1,3,3,3,3,3,3,1,4,4,3
18587,4,1,0,0,1,2,1,1,1,1,2,4,1
18588,1,0,0,0,0,2,2,2,2,1,1,3,4
18589,2,0,0,1,1,2,3,1,1,1,2,2,2
18590,2,0,0,0,3,3,3,1,3,3,3,2,3
18591,2,1,1,1,2,3,3,1,1,1,1,1,1
18592,3,1,1,1,2,1,3,2,1,1,0,1,1
18593,0,2,1,0,2,3,2,1,2,2,0,2,1
18594,1,1,0,1,4,1,2,1,1,3,1,1,1
18595,4,0,0,0,3,3,2,3,3,2,4,4,4
18596,3,0,0,0,1,1,2,2,1,2,2,5,1
18597,3,1,0,1,1,0,1,0,0,0,2,1,1
18598,1,0,0,1,2,4,3,2,1,2,3,4,1
18599,4,1,1,1,1,1,1,2,2,1,1,2,2
18600,2,2,0,0,1,2,2,1,1,2,1,0,1
18601,0,0,0,0,3,4,2,2,2,2,5,3,3
18602,1,0,0,0,2,0,1,2,3,2,1,2,1
18603,3,2,2,3,2,2,2,2,2,2,2,4,4
18604,4,1,1,1,2,2,2,2,2,2,2,1,1
18605,2,0,0,0,4,3,3,0,3,2,1,1,4
18606,1,0,1,2,2,1,1,2,4,2,1,2,2
18607,4,3,3,3,4,2,3,1,1,1,2,2,2
18608,3,0,2,1,3,3,3,2,3,3,1,3,3
18609,3,0,0,0,2,1,0,2,2,2,0,1,2
18610,1,0,0,0,1,2,4,1,2,1,1,1,1
18611,2,0,0,0,3,0,4,2,1,0,1,0,0
18612,1,1,1,1,0,0,1,1,1,1,2,1,1
18613,4,1,1,1,1,1,2,2,2,2,2,3,2
18614,2,1,1,1,2,2,2,2,3,4,1,2,1
18615,1,0,0,1,1,0,0,1,0,2,1,0,0
18616,2,0,0,3,2,4,1,3,1,4,1,2,1
18617,3,2,2,2,1,1,1,2,1,2,1,2,3
18618,2,1,0,1,2,2,2,1,1,3,0,1,1
18619,5,0,0,0,3,1,0,2,2,2,1,2,1
18620,1,2,0,3,4,2,2,4,6,3,2,2,2
18621,1,1,1,1,2,2,2,2,1,1,1,1,1
18622,2,1,0,0,2,2,1,1,1,0,1,2,2
18623,1,0,0,0,2,2,1,0,0,0,1,2,1
18624,4,0,0,0,1,2,2,3,3,2,1,1,1
18625,1,0,0,0,2,2,2,3,3,2,2,2,3
18626,3,0,1,0,1,2,1,2,2,3,3,2,2
18627,2,1,0,1,2,0,2,3,2,2,0,2,2
18628,2,0,0,0,2,0,0,0,1,0,0,0,0
18629,0,0,0,0,0,0,0,0,2,0,0,1,0
18630,5,0,0,0,1,2,1,1,1,1,0,0,0
18631,2,0,1,0,1,1,1,1,1,1,0,0,0
18632,5,1,0,0,1,1,0,1,1,1,1,1,1
18633,3,2,1,2,0,1,1,2,2,2,2,2,2
18634,0,0,0,0,1,0,0,0,0,0,0,1,0
18635,0,2,1,1,1,2,0,2,0,0,2,2,3
18636,3,0,0,2,2,2,4,3,2,2,2,2,2
18637,0,0,0,0,0,2,0,0,0,0,0,1,0
18638,3,2,2,2,2,2,2,2,2,2,2,2,2
18639,2,0,0,0,2,2,2,1,1,1,2,2,2
18640,3,0,0,0,2,2,2,1,1,1,2,1,1
18641,1,0,0,0,1,0,2,2,5,2,1,1,1
18642,1,1,2,0,0,2,3,1,1,1,1,1,2
18643,1,0,0,1,2,0,1,2,2,2,1,1,3
18644,1,1,1,1,3,2,0,3,1,3,3,2,2
18645,3,1,1,1,1,1,2,4,2,3,1,1,1
18646,3,1,1,0,2,1,1,1,1,1,1,2,1
18647,1,2,0,2,2,2,2,3,3,4,1,2,2
18648,2,1,1,2,6,5,5,2,2,2,3,2,2
18649,1,2,2,1,2,2,2,2,2,1,2,2,2
18650,0,0,0,0,1,1,1,1,1,1,2,2,2
18651,3,2,4,4,4,2,4,3,0,1,4,5,4
18652,1,1,1,2,3,3,2,2,2,2,2,2,3
18653,0,0,0,0,2,2,4,3,3,3,1,2,2
18654,4,1,3,5,3,3,3,1,3,1,3,0,0
18655,1,0,0,0,0,0,0,1,0,1,1,0,0
18656,2,2,2,2,2,1,1,1,1,1,2,2,2
18657,1,1,3,1,3,1,3,2,2,2,2,5,1
18658,6,2,2,2,3,3,3,3,5,2,2,2,1
18659,2,2,3,2,0,2,3,2,2,3,1,1,0
18660,7,4,3,3,4,3,4,3,2,2,3,0,0
18661,3,2,2,2,1,1,1,3,3,2,3,0,2
18662,2,2,2,2,3,3,4,3,3,3,1,1,2
18663,1,0,0,0,2,2,3,4,3,3,1,1,3
18664,1,0,0,0,2,1,2,4,3,2,2,2,1
18665,3,5,6,4,2,1,1,6,5,4,2,2,1
18666,0,0,0,0,1,3,1,1,2,2,1,2,1
18667,4,3,3,3,3,3,3,3,2,4,1,2,1
18668,1,1,1,1,1,1,2,3,3,3,1,1,3
18669,0,1,0,0,1,1,1,1,0,0,1,1,1
18670,2,0,0,2,1,1,0,1,0,0,0,2,1
18671,0,0,0,0,4,3,4,2,0,3,3,1,1
18672,0,1,2,1,3,2,2,0,1,1,2,3,3
18673,0,1,3,3,1,2,2,2,2,2,3,1,3
18674,1,0,0,0,2,1,2,2,2,1,4,4,2
18675,1,1,1,8,2,2,3,1,3,3,2,3,2
18676,3,2,2,2,4,1,3,2,2,0,2,0,1
18677,4,0,0,0,2,1,1,2,2,1,1,1,1
18678,4,4,4,4,4,5,4,3,3,4,4,4,4
18679,3,0,1,1,1,3,2,1,2,1,3,1,2
18680,0,0,0,0,3,1,2,3,3,1,2,0,2
18681,1,1,1,3,3,3,3,2,3,2,1,0,2
18682,1,3,3,5,1,2,1,3,3,2,2,1,2
18683,3,2,1,1,4,0,3,3,5,2,3,2,2
18684,1,1,0,0,0,2,0,1,1,1,1,0,1
18685,1,1,0,0,1,2,2,2,1,0,2,1,1
18686,3,1,1,3,1,2,1,0,1,1,2,3,1
18687,2,1,1,2,1,1,0,1,2,2,0,0,1
18688,3,1,1,1,1,2,1,2,2,2,2,2,2
18689,2,2,0,0,3,2,0,2,1,0,2,4,4
18690,1,1,1,2,3,3,2,1,1,1,3,3,3
18691,0,0,0,0,2,2,1,1,2,1,2,2,2
18692,1,2,3,2,3,2,2,3,3,3,5,2,2
18693,0,0,0,0,0,0,2,1,1,2,0,0,0
18694,0,1,1,0,1,4,1,5,3,3,2,2,2
18695,1,0,0,1,5,5,2,2,2,2,2,1,2
18696,4,2,0,0,1,3,2,2,2,2,1,3,3
18697,2,3,3,3,3,3,3,1,2,2,3,2,3
18698,0,1,2,0,0,2,2,2,2,2,0,3,2
18699,1,1,2,3,1,1,1,3,1,3,2,3,1
18700,5,0,0,0,4,4,4,2,2,2,2,1,1
18701,2,1,1,1,2,1,2,2,2,2,3,3,1
18702,0,0,0,0,0,3,2,3,3,1,1,1,1
18703,1,2,2,2,1,4,4,4,2,2,2,2,2
18704,0,1,2,1,1,1,1,0,0,0,2,1,1
18705,3,2,3,2,3,3,3,2,2,2,3,2,3
18706,5,4,2,3,4,4,4,4,3,4,3,3,4
18707,1,1,1,1,2,2,2,2,2,2,2,3,1
18708,0,1,0,0,2,4,2,1,3,2,1,2,1
18709,2,0,0,1,2,2,2,0,0,0,1,1,1
18710,4,6,6,2,6,6,6,3,3,3,3,2,3
18711,2,2,2,2,2,2,2,1,2,2,3,2,2
18712,1,1,2,1,5,4,5,3,3,3,3,1,1
18713,1,3,2,4,4,4,4,3,2,2,2,5,2
18714,0,0,0,1,2,2,0,0,0,1,1,0,0
18715,6,4,4,4,4,4,4,4,3,3,0,4,0
18716,2,1,0,0,2,2,1,0,4,1,0,0,1
18717,4,0,0,0,0,2,3,3,2,2,2,3,1
18718,3,0,1,0,1,3,1,2,2,2,3,1,1
18719,1,1,1,1,2,3,2,2,2,1,2,2,1
18720,2,1,0,0,3,2,2,1,2,1,2,2,2
18721,1,2,2,0,2,3,2,3,3,3,2,3,3
18722,2,1,1,0,2,1,2,2,2,2,1,1,1
18723,2,3,3,3,4,3,3,3,3,3,3,4,4
18724,4,2,3,1,2,5,4,4,3,4,3,3,3
18725,0,0,1,0,1,2,2,4,1,2,1,1,1
18726,1,2,0,4,3,3,5,2,5,3,2,4,3
18727,2,0,0,1,1,1,1,2,2,1,1,1,2
18728,1,0,0,0,2,4,2,1,1,0,2,2,0
18729,2,1,3,0,2,3,2,3,2,3,2,3,2
18730,3,1,1,4,3,2,3,1,2,2,2,2,2
18731,2,0,0,1,1,2,4,4,1,4,1,1,1
18732,1,0,0,0,0,0,0,0,0,0,0,1,0
18733,0,1,0,0,2,1,1,2,1,2,2,2,2
18734,1,3,1,1,3,2,2,1,1,1,1,4,3
18735,1,1,1,1,3,5,3,3,3,3,2,1,0
18736,3,0,3,3,3,4,3,3,3,3,3,3,3
18737,1,1,0,1,0,0,2,3,2,3,2,0,3
18738,3,1,1,2,3,2,4,1,1,1,2,2,2
18739,0,2,2,2,2,0,2,4,3,2,2,2,2
18740,5,0,1,1,1,1,1,2,2,2,3,1,2
18741,4,2,2,2,5,2,2,3,2,1,1,1,3
18742,1,0,0,0,0,0,0,0,0,0,1,0,1
18743,0,1,1,1,4,1,5,2,2,2,2,2,3
18744,2,2,1,2,4,1,3,5,3,3,3,2,3
18745,3,1,2,1,1,3,3,2,2,4,3,3,2
18746,1,1,1,0,1,2,1,4,1,1,3,2,1
18747,3,1,0,0,1,1,1,2,2,2,1,1,1
18748,2,0,0,0,3,2,2,3,2,3,1,0,1
18749,2,1,1,1,3,4,3,3,2,3,2,2,2
18750,2,1,1,3,2,2,2,1,2,2,2,2,2
18751,0,2,2,2,1,1,2,2,2,2,2,0,2
18752,3,1,1,2,2,2,2,2,2,2,1,2,2
18753,1,4,1,0,4,0,1,2,4,3,1,2,3
18754,2,1,1,1,2,3,1,1,1,1,1,1,1
18755,2,1,2,1,2,2,2,2,2,2,2,1,1
18756,6,0,0,0,2,0,4,1,0,5,1,1,4
18757,0,0,0,0,1,1,0,2,2,3,0,0,0
18758,3,0,0,0,2,2,3,3,4,3,3,2,3
18759,0,0,0,0,2,2,1,3,3,3,2,0,2
18760,2,1,2,2,5,1,2,5,3,2,2,2,2
18761,4,2,0,2,3,2,2,2,2,3,2,2,3
18762,3,0,0,0,2,2,2,1,2,1,1,3,1
18763,1,0,0,1,3,2,3,3,2,1,3,3,1
18764,1,0,0,0,4,1,4,2,2,3,2,2,3
18765,0,0,0,0,4,4,3,2,2,2,2,4,4
18766,2,0,0,0,1,2,1,3,2,1,2,2,2
18767,3,1,1,1,4,4,4,3,1,4,1,2,4
18768,0,3,3,3,2,2,1,1,2,3,1,2,2
18769,6,2,0,0,3,4,4,3,2,2,3,2,3
18770,3,0,2,2,3,1,3,3,3,3,3,3,3
18771,1,1,1,1,0,1,0,1,3,2,1,1,1
18772,3,0,2,0,2,2,2,2,2,3,2,2,2
18773,1,1,1,1,0,2,1,2,2,2,1,1,1
18774,1,0,3,2,3,2,3,2,4,4,2,2,2
18775,2,2,2,3,2,2,2,2,3,2,2,2,2
18776,1,0,0,0,2,2,2,3,3,3,3,3,3
18777,0,4,0,4,2,4,3,2,2,2,4,4,4
18778,1,0,1,1,3,2,2,3,2,2,3,1,1
18779,4,0,0,0,1,1,2,3,3,3,1,1,1
18780,0,0,0,0,2,2,2,2,2,2,1,2,3
18781,2,2,1,1,1,2,1,2,2,2,2,2,2
18782,0,1,0,0,2,1,1,1,2,3,1,2,0
18783,3,1,1,3,2,1,2,2,2,2,3,4,3
18784,2,1,0,1,2,2,2,2,2,2,1,1,2
18785,4,2,1,2,1,2,2,2,3,1,1,1,1
18786,0,1,1,1,2,2,1,2,1,1,0,1,1
18787,1,0,0,0,1,1,3,0,1,2,0,2,0
18788,3,1,1,3,1,3,2,2,4,4,4,2,3
18789,3,2,3,2,2,4,3,3,4,4,4,3,3
18790,4,0,2,0,6,6,5,5,5,5,3,2,4
18791,2,2,1,2,0,3,4,2,2,2,2,2,3
18792,3,0,0,0,2,2,2,0,2,2,3,2,3
18793,1,1,1,1,1,1,1,1,1,1,1,1,1
18794,2,0,0,0,2,1,2,1,2,1,0,1,1
18795,2,1,1,1,2,1,4,2,4,5,1,0,2
18796,0,1,1,1,1,3,2,1,2,1,1,2,1
18797,2,0,0,0,0,0,0,0,0,0,0,0,0
18798,2,2,2,2,6,6,3,2,2,2,3,2,3
18799,1,0,0,0,3,2,0,1,1,1,1,2,1
18800,1,1,1,1,1,2,0,2,1,2,1,2,0
18801,0,1,1,1,5,2,4,2,2,2,3,4,2
18802,2,0,1,1,2,2,2,1,3,2,2,1,2
18803,3,2,1,2,1,0,1,2,0,1,1,1,2
18804,2,0,1,1,1,4,4,3,2,1,2,2,2
18805,1,1,1,0,2,1,2,2,2,2,2,3,1
18806,1,0,0,1,0,2,1,2,3,1,1,1,1
18807,0,0,0,0,2,1,1,2,3,2,3,1,1
18808,3,1,1,1,1,1,4,1,1,1,2,1,2
18809,4,1,2,2,1,2,2,1,1,1,0,0,2
18810,0,1,4,3,2,3,3,4,3,1,4,3,3
18811,5,3,1,1,2,3,2,3,3,2,4,3,3
18812,3,0,1,0,2,2,1,2,1,3,2,1,1
18813,2,0,0,0,1,0,1,3,2,2,1,3,2
18814,0,1,1,1,1,0,1,1,0,2,1,1,1
18815,6,3,2,2,2,3,2,4,5,3,2,2,2
18816,3,0,0,0,4,4,2,4,4,3,2,2,2
18817,1,1,0,1,2,4,1,1,1,1,4,2,2
18818,3,2,3,2,0,0,1,4,0,1,2,2,2
18819,4,5,5,4,5,4,5,4,3,4,0,0,0
18820,7,0,0,0,3,1,4,3,2,2,2,3,2
18821,0,0,0,0,2,1,1,1,1,3,0,1,1
18822,0,0,0,0,2,2,4,1,2,1,2,1,1
18823,0,1,1,1,4,4,4,2,2,0,1,1,2
18824,1,1,1,1,5,5,5,2,2,2,1,2,2
18825,4,1,1,1,1,2,1,1,5,2,1,0,1
18826,2,0,0,0,5,2,4,5,3,5,0,1,1
18827,2,2,2,2,2,3,1,1,1,1,1,1,2
18828,1,1,1,2,1,1,2,0,1,1,1,1,1
18829,2,2,2,2,1,3,1,2,2,2,2,1,3
18830,4,4,4,3,2,2,4,1,3,1,0,0,0
18831,1,1,1,1,1,2,2,2,2,2,2,2,2
18832,1,2,1,3,2,0,0,2,1,4,2,1,2
18833,2,0,1,3,1,1,2,1,1,1,1,1,3
18834,1,0,0,0,0,1,0,1,2,2,1,1,0
18835,1,1,1,0,2,3,2,2,2,2,2,2,2
18836,3,3,2,2,3,2,5,3,2,2,2,2,2
18837,0,3,2,1,2,2,2,2,2,2,2,1,1
18838,2,0,0,1,2,4,2,1,1,1,1,1,1
18839,2,1,2,2,1,2,1,2,2,2,2,1,1
18840,3,0,0,0,1,0,1,0,0,2,1,0,0
18841,0,1,1,1,2,2,0,2,2,2,2,2,2
18842,5,1,1,1,1,2,2,3,3,4,1,1,3
18843,1,0,0,0,2,0,2,2,2,2,2,1,1
18844,0,0,0,0,1,0,1,0,1,0,0,0,0
18845,1,1,0,1,1,1,1,2,1,0,1,1,0
18846,1,0,0,1,4,0,4,2,1,2,2,2,2
18847,2,3,2,3,3,3,3,5,1,2,2,1,1
18848,1,1,1,2,3,2,3,3,1,1,2,2,2
18849,1,0,0,0,0,0,0,2,0,0,2,2,1
18850,1,1,1,1,1,2,1,2,3,1,1,1,0
18851,1,0,0,0,0,1,0,0,0,0,0,0,0
18852,0,1,1,1,1,2,1,2,2,2,0,1,1
18853,6,4,2,5,3,4,4,2,3,5,3,3,2
18854,1,0,0,0,1,1,0,2,1,2,0,0,0
18855,3,0,0,0,0,2,1,1,2,1,0,1,0
18856,2,0,0,1,4,2,2,1,1,0,3,3,3
18857,4,1,2,1,1,1,1,1,1,3,1,0,1
18858,3,0,0,0,1,3,1,1,1,1,1,0,0
18859,1,2,2,2,2,2,2,2,2,3,3,3,2
18860,3,5,2,1,0,2,1,3,3,3,3,2,2
18861,1,4,1,5,5,4,5,2,2,2,3,2,1
18862,0,0,1,0,1,2,2,3,2,2,1,2,1
18863,1,1,1,1,2,2,2,2,2,2,2,2,3
18864,1,3,3,3,3,3,1,3,1,4,3,4,3
18865,2,2,2,2,2,2,2,4,2,2,2,2,2
18866,1,1,2,1,1,2,1,3,1,2,2,2,1
18867,2,2,1,1,5,2,5,2,2,2,2,3,3
18868,2,0,1,0,2,3,2,2,3,3,4,3,2
18869,0,4,4,4,4,4,4,3,3,3,2,1,1
18870,1,0,0,1,0,0,2,0,0,0,0,1,1
18871,4,1,3,1,3,5,2,2,2,2,1,1,2
18872,5,1,2,0,2,2,3,2,2,2,1,1,1
18873,4,1,2,2,5,1,1,1,4,4,2,6,2
18874,2,2,2,2,4,3,5,4,4,2,4,3,3
18875,4,0,1,0,4,2,4,3,1,3,2,3,1
18876,2,1,3,5,4,1,4,3,4,4,2,5,2
18877,2,0,0,0,0,0,0,2,1,2,1,1,1
18878,2,0,0,0,2,2,0,3,2,2,1,2,2
18879,2,1,3,1,1,2,2,2,2,2,2,2,1
18880,4,1,1,3,5,1,5,5,2,2,5,2,2
18881,0,1,1,0,0,0,1,1,0,1,0,0,0
18882,0,0,0,0,0,0,0,1,4,1,0,0,0
18883,0,1,0,1,2,3,3,3,4,3,1,2,1
18884,3,1,3,3,1,2,2,2,1,1,2,2,0
